video_path,class_name,label,split
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos405_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos406_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos407_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos424_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos425_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos427_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos432_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos434_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos435_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos441_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos443_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos451_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos455_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos456_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos461_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos466_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos469_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos473_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos474_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos487_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos490_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos505_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos533_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos534_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos536_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos542_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos547_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos548_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos552_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos555_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos560_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos567_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos573_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos575_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos577_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos581_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos585_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos589_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos592_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos599_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos618_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos636_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos637_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos643_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos647_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos649_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos650_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos657_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos666_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos667_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos676_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos688_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos690_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos693_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos700_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos705_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos712_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos713_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos715_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos724_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos730_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos733_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos735_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos748_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos749_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos757_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos760_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos766_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos772_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos773_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos774_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos788_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos796_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos808_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos809_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos812_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos814_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos816_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos825_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos827_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos849_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos853_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos862_x264.mp4,Normal,0,train
/kaggle/input/datasets/vigneshwar472/ucaucf-crime-annotation-dataset/UCF_Crimes/UCF_Crimes/Videos/Training_Normal_Videos_Anomaly/Normal_Videos918_x264.mp4,Normal,0,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing002_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing003_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing004_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing006_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing009_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing011_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing012_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing013_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing014_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing016_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing020_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing022_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing023_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing025_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing026_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing027_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing028_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing029_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing030_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing031_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing035_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing036_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing037_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing042_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing043_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing044_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing045_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing046_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing047_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing049_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing051_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing052_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing053_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing054_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing057_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing059_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing060_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing066_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing067_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing069_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing071_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing074_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing075_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing077_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing078_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing080_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing082_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing083_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing084_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing086_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing088_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing089_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing091_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing092_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing093_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing094_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing095_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing096_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing097_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing098_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing101_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing102_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing104_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing105_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing106_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing107_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing109_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing110_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing113_x264.mp4,Stealing,1,train
/kaggle/input/datasets/alirakhmaev/ucf-crime-full/Stealing/Stealing114_x264.mp4,Stealing,1,train
